position,title,price,date,link,location
474,Карабин вепрь,90 000 руб.,"28 Сентября, в 14:39",https://gunsbroker.ru/hunting/890894_karabin-vepr.html,"Рязанская область, Ермишь"
475,Вепрь 308,75 000 руб.,"28 Сентября, в 08:31",https://gunsbroker.ru/hunting/896682_vepr-308.html,"Красноярский край, Ирбейское"
476,Сайга 308-1 исп 44,80 000 руб.,"28 Сентября, в 07:17",https://gunsbroker.ru/hunting/831719_sayga-308-1-isp-44.html,"Приморский край, Находка"
477,Вепрь Супер,65 000 руб.,"28 Сентября, в 06:32",https://gunsbroker.ru/hunting/885863_vepr-super.html,"Хабаровский край, Хабаровск"
478,"Карабин Mannlicher МаннлихерPro Hunter FS , кал. .308Win ствол нерж, складывающийся",500 000 руб.,"27 Сентября, в 21:50",https://gunsbroker.ru/hunting/865688_karabin-mannlicher-pro-hunter-fs--kal-308win-stvol-nerjaveyushchiy-skladyvayushchiysya.html,Москва
479,Сайга-308 исп. 46; 308 Win; 350 мм арт.201400901231 (Новый),71 900 руб.,"27 Сентября, в 19:15",https://gunsbroker.ru/hunting/780452_sayga-308-isp-46-308-win-350-mm-art201400901231-novyy.html,"Москва, Раменское"
480,Blaser R8,1 600 000 руб.,"27 Сентября, в 15:51",https://gunsbroker.ru/hunting/767480_blaser-r8.html,"Свердловская область, Екатеринбург"
481,Доп ствол Blaser R8  308,500 000 руб.,"27 Сентября, в 15:49",https://gunsbroker.ru/hunting/803330_dop-stvol-blaser-r8-308.html,"Свердловская область, Екатеринбург"
482,Сайга 308 исп 61,100 000 руб.,"27 Сентября, в 14:06",https://gunsbroker.ru/hunting/777574_sayga-308-isp-61.html,"Волгоградская область, Палласовка"
483,Вепрь308,98 000 руб.,"27 Сентября, в 06:20",https://gunsbroker.ru/hunting/896431_vepr308.html,"Алтайский край, Барнаул"
484,CZ 550 exsclusive,400 000 руб.,"27 Сентября, в 06:04",https://gunsbroker.ru/hunting/877105_cz-550-exsclusive.html,"Ярославская область, Ярославль"
485,Вепрь 308 Win + оптика Jaeger,125 000 руб.,"26 Сентября, в 19:16",https://gunsbroker.ru/hunting/573459_vepr-308-win--optika-jaeger.html,"Новосибирская область, Новосибирск"
486,Steyr Mannlicher SBS 96 Pro Hunter 308win,375 000 руб.,"26 Сентября, в 18:11",https://gunsbroker.ru/hunting/835007_steyr-mannlicher-sbs-96-pro-hunter-308win.html,"Самарская область, Тольятти"
487,Вепрь 308,65 000 руб.,"26 Сентября, в 17:29",https://gunsbroker.ru/hunting/748028_vepr-308.html,"Московская область, Дмитров"
488,Arttech Prima SP 308win.,85 000 руб.,"26 Сентября, в 17:05",https://gunsbroker.ru/hunting/730700_arttech-prima-sp-308win.html,Свердловская область
489,"LDT 10 20""  AR",380 000 руб.,"26 Сентября, в 15:14",https://gunsbroker.ru/hunting/708374_ldt-10-20.html,"Амурская область, Белогорск"
490,Tikka T3 к.308 Win №057508,350 000 руб.,"26 Сентября, в 14:33",https://gunsbroker.ru/hunting/890959_tikka-t3-k308-win-057508.html,"Свердловская область, Екатеринбург"
491,Вепрь-308 Супер,35 000 руб.,"26 Сентября, в 08:43",https://gunsbroker.ru/hunting/520788_vepr-308-super.html,"Красноярский край, Красноярск"
492,ATA arms alr,215 000 руб.,"25 Сентября, в 22:14",https://gunsbroker.ru/hunting/873035_ata-arms-alr.html,"Республика Дагестан, Хасавюрт"
493,Лось-145 308 win,100 000 руб.,"25 Сентября, в 20:52",https://gunsbroker.ru/hunting/896110_los-145-308-win.html,"Тамбовская область, Тамбов"
494,Карабин Лис 121,35 000 руб.,"25 Сентября, в 18:38",https://gunsbroker.ru/hunting/742040_karabin-lis-121.html,"Волгоградская область, Ольховка"
495,Blaser R93 Luxus,1 500 000 руб.,"25 Сентября, в 18:31",https://gunsbroker.ru/hunting/889502_blaser-r93-luxus.html,"Ленинградская область, Всеволожск"
496,МР-94 308win,40 000 руб.,"25 Сентября, в 17:53",https://gunsbroker.ru/hunting/896072_mr-94-308win.html,"Москва, Солнечногорск."
497,Лось-7 .308 win,50 000 руб.,"25 Сентября, в 15:09",https://gunsbroker.ru/hunting/896016_los-7-308-win.html,Москва
498,Браунинг бар 2 308 кал,105 000 руб.,"25 Сентября, в 12:57",https://gunsbroker.ru/hunting/889625_brauning-bar-2-308-kal.html,"Кемеровская область, Новокузнецк"
499,"НАРЕЗНОЙ КАРАБИН Arttech PRIMA 308 Wood с резьбой L 510, 560, 610 ЛЮБЕРЕЦКИЙ АРСЕНАЛ. СМОТ",129 300 руб.,"25 Сентября, в 10:14",https://gunsbroker.ru/hunting/621999_novinka-arttech-prima-308-wood-s-rezboy.html,Москва
500,Лис 121,38 000 руб.,"25 Сентября, в 08:02",https://gunsbroker.ru/hunting/891515_lis-121.html,"Свердловская область, Екатеринбург"
501,Продам полуавтоматическую винтовку Browning Bar MK 3 Composite Black Brown,380 000 руб.,"25 Сентября, в 06:59",https://gunsbroker.ru/hunting/850764_prodam-poluavtomaticheskuyu-vintovku-browning-bar-mk-3-composite-black-brown.html,"Новосибирская область, Новосибирск"
502,Ata Arms tyrkya PT 308,280 000 руб.,"25 Сентября, в 06:24",https://gunsbroker.ru/hunting/836240_ata-arms-tyrkya-pt-308.html,"Краснодарский край, Краснодар"
503,STEYR MANNLICHER SSG 69 (Austria),450 000 руб.,"25 Сентября, в 04:53",https://gunsbroker.ru/hunting/895542_steyr-mannlicher-ssg-69-austria.html,Приморский край
504,Sauer 202 wolverine 308 win,250 000 руб.,"25 Сентября, в 04:27",https://gunsbroker.ru/hunting/838932_sauer-202-wolverine-308-win.html,"Приморский край, Владивосток"
505,Blaser R8 308 win,750 000 руб.,"24 Сентября, в 20:58",https://gunsbroker.ru/hunting/850934_blaser-r8-308-win.html,Москва
506,Сайга 308,60 000 руб.,"24 Сентября, в 20:08",https://gunsbroker.ru/hunting/828234_sayga-308.html,"Рязанская область, Спасск-Рязанский"
507,ORSiS SE,220 000 руб.,"24 Сентября, в 19:56",https://gunsbroker.ru/hunting/895809_orsis-se.html,"Краснодарский край, Ст.  Ленинградская"
508,карабин ремингтон 700 308 вин,250 000 руб.,"24 Сентября, в 16:53",https://gunsbroker.ru/hunting/888592_karabin-remington-700-308-vin.html,"Саратовская область, саратов"
509,Вепрь Хантер 308,30 000 руб.,"24 Сентября, в 15:24",https://gunsbroker.ru/hunting/637098_vepr-hanter-308.html,"Краснодарский край, краснодар"
510,Орсис Т5000 308 ( ORSIS T5000 ),450 000 руб.,"24 Сентября, в 15:04",https://gunsbroker.ru/hunting/895723_orsis-t5000--orsis-t5000-.html,"Свердловская область, Екатеринбург"
511,Сайга 308,48 000 руб.,"24 Сентября, в 13:06",https://gunsbroker.ru/hunting/887669_sayga-308.html,"Приморский край, Покровка"
512,Карабин Winchester XPR NS SM M14x1 к.308 Win,142 990 руб.,"24 Сентября, в 12:43",https://gunsbroker.ru/hunting/806210_karabin-winchester-xpr-ns-sm-m14x1-k308-win.html,"Новосибирская область, Новосибирск"
513,Карабин Winchester XPR Long к.308 Win,205 110 руб.,"24 Сентября, в 12:43",https://gunsbroker.ru/hunting/806214_karabin-winchester-xpr-long-k308-win.html,"Новосибирская область, Новосибирск"
514,Карабин Browning Bar MK3 Composite Black Brown 308Win,514 400 руб.,"24 Сентября, в 12:41",https://gunsbroker.ru/hunting/801544_karabin-browning-bar-mk3-composite-black-brown-308win.html,"Новосибирская область, Новосибирск"
515,Карабин Franchi Horizon Elite Camo B-Gray к.308 Win ствол 560 мм,168 000 руб.,"24 Сентября, в 12:40",https://gunsbroker.ru/hunting/801550_karabin-franchi-horizon-elite-camo-b-gray-k308-win-stvol-560-mm.html,"Новосибирская область, Новосибирск"
516,Карабин Winchester XPR NS SM M14x1 к.308 Win,142 990 руб.,"24 Сентября, в 12:39",https://gunsbroker.ru/hunting/801565_karabin-winchester-xpr-ns-sm-m14x1-k308-win.html,"Новосибирская область, Новосибирск"
517,Карабин Winchester XPR Long к.308 Win,205 110 руб.,"24 Сентября, в 12:39",https://gunsbroker.ru/hunting/801573_karabin-winchester-xpr-long-k308-win.html,"Новосибирская область, Новосибирск"
518,Карабин Winchester SXR 2 Composite к.308 Win,255 800 руб.,"24 Сентября, в 12:38",https://gunsbroker.ru/hunting/801575_karabin-winchester-sxr-2-composite-k308-win.html,"Новосибирская область, Новосибирск"
519,Savage 10 fcp,200 000 руб.,"24 Сентября, в 11:11",https://gunsbroker.ru/hunting/814847_savage-10-fcp.html,"Амурская область, Благовещенск"
520,Huglu Ovis G2 Synthetic od green THR,125 000 руб.,"24 Сентября, в 11:06",https://gunsbroker.ru/hunting/851464_huglu-ovis-g2-synthetic-od-green-thr.html,"Краснодарский край, АНАПА (Город)"
521,Сайга-308 исп. 61; 308 Win; 415 мм,76 000 руб.,"24 Сентября, в 11:05",https://gunsbroker.ru/hunting/782635_sayga-308-isp-61-308-win-415-mm.html,"Краснодарский край, АНАПА (Город)"
522,Вепрь-Супер,60 000 руб.,"24 Сентября, в 10:46",https://gunsbroker.ru/hunting/884135_vepr-super.html,"Брянская область, Брянск"
523,Карабин МР-18MH 308 Win орех,29 990 руб.,"24 Сентября, в 09:56",https://gunsbroker.ru/hunting/602313_karabin-mr-18mh-308-win-oreh.html,"Воронежская область, Воронеж"
524,Вепрь ВПО 127-03,115 000 руб.,"24 Сентября, в 08:05",https://gunsbroker.ru/hunting/874516_vepr-vpo-127-03.html,"Нижегородская область, Нижний Новгород"
525,Лось 7-1 ЛЕГИОН,90 000 руб.,"24 Сентября, в 06:32",https://gunsbroker.ru/hunting/877703_los-7-1-legion.html,"Краснодарский край, Динская"
526,Лось 145 308,120 000 руб.,"24 Сентября, в 05:31",https://gunsbroker.ru/hunting/884489_los-145-308.html,"Иркутская область, Иркутск"
527,Sako 85 Bavarian,320 000 руб.,"24 Сентября, в 05:17",https://gunsbroker.ru/hunting/736946_sako-85-bavarian.html,"Красноярский край, Красноярск"
528,Лось 145 308win,105 000 руб.,"23 Сентября, в 22:45",https://gunsbroker.ru/hunting/895514_los-145-308win.html,"Республика Тыва, Кызыл"
529,Продам карабин Arttech Prima 308Win SP Synthetic 610мм с резьбой,95 000 руб.,"23 Сентября, в 22:11",https://gunsbroker.ru/hunting/829594_prodam-karabin-arttech-prima-308win-sp-synthetic-610mm-s-rezboy.html,"Ставропольский край, Ставрополь"
530,Сайга 308,55 000 руб.,"23 Сентября, в 22:03",https://gunsbroker.ru/hunting/839472_sayga-308.html,"Тверская область, Тверь"
531,Сайга-308-1,72 000 руб.,"23 Сентября, в 17:34",https://gunsbroker.ru/hunting/895422_sayga-308-1.html,"Оренбургская область, Тоцкое"
532,Сайга 308 46 исполнение,1 500 000 руб.,"23 Сентября, в 13:37",https://gunsbroker.ru/hunting/871758_sayga-308-46-ispolnenie.html,Москва
533,Orsis T-5000 M,580 000 руб.,"23 Сентября, в 13:26",https://gunsbroker.ru/hunting/861108_orsis-t-5000-m.html,"Приморский край, Находка"
534,"Steyr Mannlicher CL11, кал.308 Win, №3093733",300 000 руб.,"23 Сентября, в 12:51",https://gunsbroker.ru/hunting/895317_steyr-mannlicher-cl11-kal308-win-3093733.html,"Московская область, Коломна"
535,Лис Новый,37 400 руб.,"23 Сентября, в 10:49",https://gunsbroker.ru/hunting/599561_lis.html,"Удмуртская Республика, Ижевск"
536,CZ550 кал. 308 win,180 000 руб.,"23 Сентября, в 10:38",https://gunsbroker.ru/hunting/436709_cz550.html,"Самарская область, Самара"
537,Tikka T3x UPR 308win THR ADJ 610мм,637 900 руб.,"23 Сентября, в 10:29",https://gunsbroker.ru/hunting/848969_tikka-t3x-upr-308win-thr-adj-610mm.html,Москва
538,Browning Bar 308 MK3 Composite Black Brown fluted HC THR 530,509 900 руб.,"23 Сентября, в 10:26",https://gunsbroker.ru/hunting/848956_browning-bar-308-mk3-composite-black-brown-fluted-hc-thr-530.html,Москва
539,AXIS II XP кал. .308 Win,130 000 руб.,"23 Сентября, в 07:33",https://gunsbroker.ru/hunting/851726_axis-ii-xp-kal-308-win.html,"Новосибирская область, Новосибирск"
540,"Карабин ATA Arms Turqua 308Win 7,62х51 L-560 дерево Комиссия 89922574",94 534 руб.,"23 Сентября, в 05:14",https://gunsbroker.ru/hunting/868946_karabin-ata-arms-turqua-308win-762h51-1stv-l-560-derevo-komissiya-89922574.html,"Кемеровская область, Кемерово"
541,Карабин Franchi Horizon Elite Strata к.308 Win ствол 560 мм,170 000 руб.,"23 Сентября, в 03:40",https://gunsbroker.ru/hunting/723913_karabin-franchi-horizon-elite-strata-k308-win-stvol-560-mm.html,"Кемеровская область, Кемерово"
542,Вепрь 308,60 000 руб.,"22 Сентября, в 23:37",https://gunsbroker.ru/hunting/830612_vepr-308.html,"Ярославская область, Ярославль"
543,CZ 550,130 000 руб.,"22 Сентября, в 23:01",https://gunsbroker.ru/hunting/895173_cz-550.html,"Курганская область, Шадринск"
544,Cz550lux,255 000 руб.,"22 Сентября, в 22:36",https://gunsbroker.ru/hunting/866095_cz550lux.html,"Республика Татарстан, Богатые Сабы"
545,Browning x-bolt 308 win,250 000 руб.,"22 Сентября, в 21:22",https://gunsbroker.ru/hunting/610873_browning-x-bolt-308-win.html,"Республика Башкортостан, Уфа"
546,Browning Bar 2 Safari,200 000 руб.,"22 Сентября, в 20:06",https://gunsbroker.ru/hunting/895138_browning-bar-2-safari.html,"Московская область, Можайск"
547,Blaser R93 LRS 2,960 000 руб.,"22 Сентября, в 18:04",https://gunsbroker.ru/hunting/838655_blaser-r93-lrs-2.html,"Москва, Уфа"
548,Сабатти Ровер 870,110 000 руб.,"22 Сентября, в 16:01",https://gunsbroker.ru/hunting/870010_sabatti-rover-870.html,"Тюменская область, Тюмень"
549,Лось 7-1,129 000 руб.,"22 Сентября, в 15:50",https://gunsbroker.ru/hunting/851875_los-7-1.html,"Удмуртская Республика, Ижевск"
550,Tikka T3x Hunter fluted .308Win 508 телефон +7495-175-75-75,519 900 руб.,"22 Сентября, в 15:29",https://gunsbroker.ru/hunting/796002_tikka-t3x-hunter-fluted-308win-508.html,"Москва, Раменское"
551,Sauer 202,400 000 руб.,"22 Сентября, в 14:41",https://gunsbroker.ru/hunting/895042_sauer-202.html,"Приморский край, Уссурийск"
552,Сайга 308 легион,55 000 руб.,"22 Сентября, в 13:47",https://gunsbroker.ru/hunting/836792_sayga-308-legion.html,"Смоленская область, Ярцево"
553,Вепрь 1В,55 000 руб.,"22 Сентября, в 13:47",https://gunsbroker.ru/hunting/819075_vepr-1v.html,"Смоленская область, Ярцево"
554,Blaser R 93 LRS 2 308 Win,640 000 руб.,"22 Сентября, в 12:11",https://gunsbroker.ru/hunting/803531_blaser-lrs-2-308-win.html,Москва
555,CZ 550 308 Win,130 000 руб.,"22 Сентября, в 08:54",https://gunsbroker.ru/hunting/894918_cz-550-308-win.html,"Мурманская область, Апатиты"
556,Вепрь-308,50 000 руб.,"22 Сентября, в 04:50",https://gunsbroker.ru/hunting/894889_vepr-308.html,"Еврейская автономная область, Биробиджан"
557,Карабин Sako 85 Hunter .308Win,425 000 руб.,"22 Сентября, в 02:40",https://gunsbroker.ru/hunting/284826_karabin-sako-85-hunter-308win.html,"Красноярский край, Красноярск"
558,Сабатти сапфир,120 000 руб.,"21 Сентября, в 17:40",https://gunsbroker.ru/hunting/894781_sabatti-sapfir.html,"Челябинская область, Челябинск"
559,Sauer 303 .308 Classic GTI Battue,650 000 руб.,"21 Сентября, в 16:21",https://gunsbroker.ru/hunting/840302_sauer-303-308-classic-gti-battue.html,"Краснодарский край, Краснодар"
560,Орсис Хантер 308,120 000 руб.,"21 Сентября, в 12:34",https://gunsbroker.ru/hunting/880992_orsis-hanter-308.html,"Республика Хакасия, Абакан"
561,Полуавтоматический карабин TITAN на базе AR-10 фирмы SWC 308 win,420 000 руб.,"21 Сентября, в 08:45",https://gunsbroker.ru/hunting/892699_poluavtomaticheskiy-karabin-titan-na-baze-ar-10-firmy-swc-308-win.html,"Курская область, Курск"
562,Sabatti Gagarin,200 000 руб.,"21 Сентября, в 01:43",https://gunsbroker.ru/hunting/822377_sabatti-gagarin.html,"Калужская область, Боровск"
563,ARTTECH PRIMA,110 000 руб.,"20 Сентября, в 14:50",https://gunsbroker.ru/hunting/894482_arttech-prima.html,"ХМАО - Югра, Сургут"
564,Лось 7-1,85 000 руб.,"20 Сентября, в 14:30",https://gunsbroker.ru/hunting/894478_los-7-1.html,"Московская область, Клин"
565,Вепрь Хантер ВПО 101М W 308,50 000 руб.,"20 Сентября, в 11:17",https://gunsbroker.ru/hunting/121726_vepr-hanter-vpo-101m-w-308.html,"Ростовская область, Чертково"
566,ATA ARMS Turgua кал. 308Win,135 000 руб.,"20 Сентября, в 10:27",https://gunsbroker.ru/hunting/894394_ata-arms-turgua-kal-308win.html,"Самарская область, Самара"
567,ВЕПРЬ-308 СУПЕР,60 000 руб.,"20 Сентября, в 09:13",https://gunsbroker.ru/hunting/894379_vepr-308-super.html,"Московская область, Орехово-Зуево"
